thetacrank,Fx,Fy,sigmax1,sigmay1,tauxy1,sigma11,sigmax2,sigmay2,tauxy2,sigma12,sigmax3,sigmay3,tauxy3,sigma13,sigmax4,sigmay4,tauxy4,sigma14
0.0,0.0,-509.31500099997726,0.0,-611178.0011999727,0.0,0.0,0.0,-579565.3459654911,0.0,0.0,0.0,-477162.48139607377,0.0,0.0,0.0,-565905.5566666414,0.0,0.0
0.03173325912716963,3.8782829955145157,-509.30023479732813,69809.09391926129,-611160.2817567937,3878.282995514516,69831.18094944739,0.0,-579548.5430452353,7756.5659910290315,103.79379526205594,226800.17517628748,-477148.64736824617,1.745227347981532,226800.17518061423,0.0,-565889.149774809,8618.406656698924,131.22660667286254
0.06346651825433926,7.752660888795082,-509.25599308476495,139547.89599831146,-611107.1917017179,7752.6608887950815,139627.95585837262,0.0,-579498.199027491,15505.321777590163,414.5709766399814,453371.98180088203,-477107.19858840184,3.4886973999577866,453371.98181396245,0.0,-565839.9923164055,17228.135308433517,524.0598252719501
0.0951997773815089,11.619232509723387,-509.18244635836754,209146.18517502095,-611018.935630041,11619.232509723386,209310.76115543966,0.0,-579414.5079250388,23238.465019446772,930.5261951258872,679487.2812703735,-477038.2947893827,5.228654629375524,679487.2812940122,0.0,-565758.2737315195,25820.516688274194,1175.9724985442008
0.12693303650867852,15.474104548440277,-509.07987814490446,278533.88187192497,-610895.8537738854,15474.104548440275,278803.0155303315,0.0,-579297.7923717876,30948.20909688055,1648.6745352004655,904918.3946456303,-476942.20159921097,6.963347046798123,904918.3946807194,0.0,-565644.3090498939,34386.89899653395,2082.79438386159
0.15866629563584814,19.31339547555847,-508.94868405253936,347641.1185600525,-610738.4208630472,19313.395475558467,348030.16681381216,0.0,-579148.5025425446,38626.79095111694,2564.886775137391,1129438.331904004,-476819.2896517236,8.69102796400131,1129438.331951029,0.0,-565498.5378361548,42918.656612352155,3238.773068150156
0.1903995547630178,23.13323945056021,-508.78937044333964,416398.3101100838,-610547.2445320076,23133.239450560213,416919.1512487084,0.0,-578967.2146424208,46266.47890112042,3673.937315813324,1352821.020500597,-476670.033342884,10.409957752752096,1352821.0205598306,0.0,-565321.5227148219,51407.19877902269,4636.656134388293
0.2221328138901874,26.929790214355286,-508.6025527291597,484736.2238583952,-610323.0632749916,26929.790214355286,485398.0834958828,0.0,-578754.6289676643,53859.58042871058,4969.563437153178,1574841.5330032331,-476495.0092342443,12.118405596459876,1574841.5330748232,0.0,-565113.9474768441,59843.978254122856,6267.791718931403
0.25386607301735703,30.69922496214457,-508.38895329297867,552586.0493186023,-610066.7439515744,30699.224962144566,553396.081571118,0.0,-578511.567540286,61398.44992428914,6444.534284446097,1795276.313575706,-476294.894105507,13.814651232965055,1795276.3136597204,0.0,-564876.6147699764,68220.49991587682,8122.244113781548
0.28559933214452665,34.43774819266115,-508.1493990383396,619879.4674679006,-609779.2788460075,34437.74819266114,620843.1736786463,0.0,-578238.9713194898,68875.49638532229,8090.727809577133,2013903.4030795994,-476070.4626586654,15.496986686697515,2013903.4031760488,0.0,-564610.4433759329,76528.32931702478,10188.920783890353
